model,weight,auc,prob_threshold,TP,FP,FN,TN,n_positive,n_negative,recall,fn_rate,specificity,fp_rate,precision,tn_fp_ratio,large_threshold,n_train_large,n_test_large,mapping,event,instrument,n_train,n_test,train_start,train_end,test_start,test_end
AdaBoost,30,0.5366079703429101,0.35000000000000003,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,30,0.5366079703429101,0.4,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,30,0.5366079703429101,0.45,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,30,0.5366079703429101,0.5,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,30,0.5366079703429101,0.55,99,152,5,14,104,166,0.9519230769230769,0.04807692307692308,0.08433734939759036,0.9156626506024096,0.3944223107569721,0.09210526315789473,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,30,0.5366079703429101,0.6000000000000001,62,83,42,83,104,166,0.5961538461538461,0.40384615384615385,0.5,0.5,0.42758620689655175,1.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,30,0.5366079703429101,0.6500000000000001,10,25,94,141,104,166,0.09615384615384616,0.9038461538461539,0.8493975903614458,0.15060240963855423,0.2857142857142857,5.64,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,30,0.5366079703429101,0.7000000000000001,5,15,99,151,104,166,0.04807692307692308,0.9519230769230769,0.9096385542168675,0.09036144578313253,0.25,10.066666666666666,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,30,0.5366079703429101,0.7500000000000001,2,2,102,164,104,166,0.019230769230769232,0.9807692307692307,0.9879518072289156,0.012048192771084338,0.5,82.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,30,0.5366079703429101,0.8,0,0,104,166,104,166,0.0,1.0,1.0,0.0,0.0,inf,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,30,0.5366079703429101,0.8500000000000001,0,0,104,166,104,166,0.0,1.0,1.0,0.0,0.0,inf,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,30,0.5366079703429101,0.9000000000000001,0,0,104,166,104,166,0.0,1.0,1.0,0.0,0.0,inf,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.05,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.1,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.15000000000000002,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.2,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.25,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.3,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.35000000000000003,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.4,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.45,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.5,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.55,102,162,2,4,104,166,0.9807692307692307,0.019230769230769232,0.024096385542168676,0.9759036144578314,0.38636363636363635,0.024691358024691357,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.6000000000000001,74,107,30,59,104,166,0.7115384615384616,0.28846153846153844,0.35542168674698793,0.6445783132530121,0.4088397790055249,0.5514018691588785,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.6500000000000001,15,33,89,133,104,166,0.14423076923076922,0.8557692307692307,0.8012048192771084,0.19879518072289157,0.3125,4.03030303030303,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.7000000000000001,5,17,99,149,104,166,0.04807692307692308,0.9519230769230769,0.8975903614457831,0.10240963855421686,0.22727272727272727,8.764705882352942,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.7500000000000001,3,3,101,163,104,166,0.028846153846153848,0.9711538461538461,0.9819277108433735,0.018072289156626505,0.5,54.333333333333336,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.8,0,0,104,166,104,166,0.0,1.0,1.0,0.0,0.0,inf,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.8500000000000001,0,0,104,166,104,166,0.0,1.0,1.0,0.0,0.0,inf,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,50,0.5359708063021316,0.9000000000000001,0,0,104,166,104,166,0.0,1.0,1.0,0.0,0.0,inf,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.05,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.1,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.15000000000000002,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.2,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.25,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.3,104,166,0,0,104,166,1.0,0.0,0.0,1.0,0.3851851851851852,0.0,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.35000000000000003,102,163,2,3,104,166,0.9807692307692307,0.019230769230769232,0.018072289156626505,0.9819277108433735,0.3849056603773585,0.018404907975460124,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.4,93,140,11,26,104,166,0.8942307692307693,0.10576923076923077,0.1566265060240964,0.8433734939759037,0.39914163090128757,0.18571428571428572,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.45,51,73,53,93,104,166,0.49038461538461536,0.5096153846153846,0.5602409638554217,0.4397590361445783,0.4112903225806452,1.273972602739726,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.5,10,32,94,134,104,166,0.09615384615384616,0.9038461538461539,0.8072289156626506,0.1927710843373494,0.23809523809523808,4.1875,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.55,6,16,98,150,104,166,0.057692307692307696,0.9423076923076923,0.9036144578313253,0.0963855421686747,0.2727272727272727,9.375,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.6000000000000001,5,11,99,155,104,166,0.04807692307692308,0.9519230769230769,0.9337349397590361,0.06626506024096386,0.3125,14.090909090909092,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.6500000000000001,3,3,101,163,104,166,0.028846153846153848,0.9711538461538461,0.9819277108433735,0.018072289156626505,0.5,54.333333333333336,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.7000000000000001,0,0,104,166,104,166,0.0,1.0,1.0,0.0,0.0,inf,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.7500000000000001,0,0,104,166,104,166,0.0,1.0,1.0,0.0,0.0,inf,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.8,0,0,104,166,104,166,0.0,1.0,1.0,0.0,0.0,inf,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.8500000000000001,0,0,104,166,104,166,0.0,1.0,1.0,0.0,0.0,inf,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
AdaBoost,balanced,0.5385484244670992,0.9000000000000001,0,0,104,166,104,166,0.0,1.0,1.0,0.0,0.0,inf,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.05,93,158,11,8,104,166,0.8942307692307693,0.10576923076923077,0.04819277108433735,0.9518072289156626,0.3705179282868526,0.05063291139240506,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.1,93,155,11,11,104,166,0.8942307692307693,0.10576923076923077,0.06626506024096386,0.9337349397590361,0.375,0.07096774193548387,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.15000000000000002,92,152,12,14,104,166,0.8846153846153846,0.11538461538461539,0.08433734939759036,0.9156626506024096,0.3770491803278688,0.09210526315789473,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.2,91,152,13,14,104,166,0.875,0.125,0.08433734939759036,0.9156626506024096,0.37448559670781895,0.09210526315789473,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.25,91,151,13,15,104,166,0.875,0.125,0.09036144578313253,0.9096385542168675,0.3760330578512397,0.09933774834437085,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.3,91,151,13,15,104,166,0.875,0.125,0.09036144578313253,0.9096385542168675,0.3760330578512397,0.09933774834437085,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.35000000000000003,90,151,14,15,104,166,0.8653846153846154,0.1346153846153846,0.09036144578313253,0.9096385542168675,0.37344398340248963,0.09933774834437085,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.4,89,151,15,15,104,166,0.8557692307692307,0.14423076923076922,0.09036144578313253,0.9096385542168675,0.37083333333333335,0.09933774834437085,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.45,89,150,15,16,104,166,0.8557692307692307,0.14423076923076922,0.0963855421686747,0.9036144578313253,0.3723849372384937,0.10666666666666667,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.5,88,149,16,17,104,166,0.8461538461538461,0.15384615384615385,0.10240963855421686,0.8975903614457831,0.37130801687763715,0.11409395973154363,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.55,87,148,17,18,104,166,0.8365384615384616,0.16346153846153846,0.10843373493975904,0.891566265060241,0.3702127659574468,0.12162162162162163,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.6000000000000001,82,146,22,20,104,166,0.7884615384615384,0.21153846153846154,0.12048192771084337,0.8795180722891566,0.35964912280701755,0.136986301369863,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.6500000000000001,82,142,22,24,104,166,0.7884615384615384,0.21153846153846154,0.14457831325301204,0.8554216867469879,0.36607142857142855,0.16901408450704225,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.7000000000000001,79,138,25,28,104,166,0.7596153846153846,0.2403846153846154,0.1686746987951807,0.8313253012048193,0.3640552995391705,0.2028985507246377,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.7500000000000001,76,133,28,33,104,166,0.7307692307692307,0.2692307692307692,0.19879518072289157,0.8012048192771084,0.36363636363636365,0.24812030075187969,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.8,72,121,32,45,104,166,0.6923076923076923,0.3076923076923077,0.2710843373493976,0.7289156626506024,0.37305699481865284,0.371900826446281,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.8500000000000001,61,111,43,55,104,166,0.5865384615384616,0.41346153846153844,0.3313253012048193,0.6686746987951807,0.3546511627906977,0.4954954954954955,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,1,0.46362372567191845,0.9000000000000001,44,87,60,79,104,166,0.4230769230769231,0.5769230769230769,0.4759036144578313,0.5240963855421686,0.33587786259541985,0.9080459770114943,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.05,95,162,9,4,104,166,0.9134615384615384,0.08653846153846154,0.024096385542168676,0.9759036144578314,0.36964980544747084,0.024691358024691357,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.1,94,161,10,5,104,166,0.9038461538461539,0.09615384615384616,0.030120481927710843,0.9698795180722891,0.3686274509803922,0.031055900621118012,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.15000000000000002,93,158,11,8,104,166,0.8942307692307693,0.10576923076923077,0.04819277108433735,0.9518072289156626,0.3705179282868526,0.05063291139240506,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.2,93,155,11,11,104,166,0.8942307692307693,0.10576923076923077,0.06626506024096386,0.9337349397590361,0.375,0.07096774193548387,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.25,93,154,11,12,104,166,0.8942307692307693,0.10576923076923077,0.07228915662650602,0.927710843373494,0.3765182186234818,0.07792207792207792,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.3,92,152,12,14,104,166,0.8846153846153846,0.11538461538461539,0.08433734939759036,0.9156626506024096,0.3770491803278688,0.09210526315789473,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.35000000000000003,91,152,13,14,104,166,0.875,0.125,0.08433734939759036,0.9156626506024096,0.37448559670781895,0.09210526315789473,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.4,91,152,13,14,104,166,0.875,0.125,0.08433734939759036,0.9156626506024096,0.37448559670781895,0.09210526315789473,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.45,91,152,13,14,104,166,0.875,0.125,0.08433734939759036,0.9156626506024096,0.37448559670781895,0.09210526315789473,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.5,91,152,13,14,104,166,0.875,0.125,0.08433734939759036,0.9156626506024096,0.37448559670781895,0.09210526315789473,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.55,91,151,13,15,104,166,0.875,0.125,0.09036144578313253,0.9096385542168675,0.3760330578512397,0.09933774834437085,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.6000000000000001,90,151,14,15,104,166,0.8653846153846154,0.1346153846153846,0.09036144578313253,0.9096385542168675,0.37344398340248963,0.09933774834437085,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.6500000000000001,89,149,15,17,104,166,0.8557692307692307,0.14423076923076922,0.10240963855421686,0.8975903614457831,0.3739495798319328,0.11409395973154363,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.7000000000000001,88,149,16,17,104,166,0.8461538461538461,0.15384615384615385,0.10240963855421686,0.8975903614457831,0.37130801687763715,0.11409395973154363,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.7500000000000001,84,147,20,19,104,166,0.8076923076923077,0.19230769230769232,0.1144578313253012,0.8855421686746988,0.36363636363636365,0.1292517006802721,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.8,82,141,22,25,104,166,0.7884615384615384,0.21153846153846154,0.15060240963855423,0.8493975903614458,0.36771300448430494,0.1773049645390071,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.8500000000000001,79,134,25,32,104,166,0.7596153846153846,0.2403846153846154,0.1927710843373494,0.8072289156626506,0.37089201877934275,0.23880597014925373,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,2,0.47179101019462466,0.9000000000000001,69,118,35,48,104,166,0.6634615384615384,0.33653846153846156,0.2891566265060241,0.7108433734939759,0.3689839572192513,0.4067796610169492,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,3,0.4761353104726599,0.05,98,162,6,4,104,166,0.9423076923076923,0.057692307692307696,0.024096385542168676,0.9759036144578314,0.3769230769230769,0.024691358024691357,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,3,0.4761353104726599,0.1,95,162,9,4,104,166,0.9134615384615384,0.08653846153846154,0.024096385542168676,0.9759036144578314,0.36964980544747084,0.024691358024691357,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,3,0.4761353104726599,0.15000000000000002,94,161,10,5,104,166,0.9038461538461539,0.09615384615384616,0.030120481927710843,0.9698795180722891,0.3686274509803922,0.031055900621118012,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,3,0.4761353104726599,0.2,93,159,11,7,104,166,0.8942307692307693,0.10576923076923077,0.04216867469879518,0.9578313253012049,0.36904761904761907,0.0440251572327044,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,3,0.4761353104726599,0.25,93,157,11,9,104,166,0.8942307692307693,0.10576923076923077,0.05421686746987952,0.9457831325301205,0.372,0.05732484076433121,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,3,0.4761353104726599,0.3,93,157,11,9,104,166,0.8942307692307693,0.10576923076923077,0.05421686746987952,0.9457831325301205,0.372,0.05732484076433121,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,3,0.4761353104726599,0.35000000000000003,93,153,11,13,104,166,0.8942307692307693,0.10576923076923077,0.0783132530120482,0.9216867469879518,0.3780487804878049,0.08496732026143791,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,3,0.4761353104726599,0.4,92,152,12,14,104,166,0.8846153846153846,0.11538461538461539,0.08433734939759036,0.9156626506024096,0.3770491803278688,0.09210526315789473,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,3,0.4761353104726599,0.45,91,152,13,14,104,166,0.875,0.125,0.08433734939759036,0.9156626506024096,0.37448559670781895,0.09210526315789473,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,3,0.4761353104726599,0.5,91,152,13,14,104,166,0.875,0.125,0.08433734939759036,0.9156626506024096,0.37448559670781895,0.09210526315789473,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
LogReg,3,0.4761353104726599,0.55,91,152,13,14,104,166,0.875,0.125,0.08433734939759036,0.9156626506024096,0.37448559670781895,0.09210526315789473,0.05,406,104,CPI->YIELD_10Y,CPI,YIELD_10Y,633,270,1972-07-21,2003-01-16,2003-02-21,2025-10-24
